Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DepartmentTurnoverBenchmark,JobRoleTurnoverBenchmark,OvertimeImpact,TravelImpact,MaritalImpact,ExternalRiskScore,AgeGroup,IncomePerYear,IncomeToAgeRatio,YearsAtCompanyRatio,YearsInRoleRatio,YearsWithManagerRatio,YearsSincePromotionRatio,TotalSatisfaction,SatisfactionScore,PerformanceScore,CareerProgressionRate,PromotionFrequency,JobStability,IsNewEmployee,IsSeniorEmployee,LongTimeNoPromotion,IncomeLevelMatch,DistanceOvertimeInteraction
46,2,2,10,3,2,3,0,2,3,7,4,1,9071,2,1,19,3,3,1,15,3,3,3,2,1,2,0.125,0.125,1.3,1.0,0.9,0.14625,2,108852,193.0,0.1875,0.5,0.5,0.25,3.3333333333333335,13,6,0.1875,1.5,1.0,0,0,0,3.0226591136287904,10
36,2,2,2,2,3,2,1,2,3,7,3,1,7596,1,0,13,3,2,2,10,2,3,10,9,9,0,0.125,0.125,0.7,1.0,0.9,0.07875,1,91152,205.2972972972973,0.9090909090909091,0.8181818181818182,0.0,0.8181818181818182,2.3333333333333335,10,6,0.2727272727272727,1.0,5.0,0,1,1,2.531156281239587,0
26,1,1,3,1,5,3,1,3,1,6,1,2,3102,0,0,22,4,3,0,7,2,3,6,4,0,4,0.12,0.12,0.7,1.2,1.2,0.1209599999999999,0,37224,114.88888888888889,0.75,0.5714285714285714,0.5714285714285714,0.0,2.3333333333333335,10,12,0.125,6.0,6.0,0,0,0,3.098901098901099,0
27,2,1,2,1,3,1,1,3,1,2,2,1,3468,9,0,12,3,4,1,6,3,3,2,2,2,2,0.12,0.12,0.7,1.0,0.9,0.0756,0,41616,123.85714285714286,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,10,9,0.14285714285714285,0.6666666666666666,0.2,1,0,0,3.4645354645354645,0
25,2,2,3,1,4,3,1,3,2,7,1,1,4194,1,1,18,3,4,0,5,3,3,5,3,0,3,0.125,0.125,1.3,1.0,0.9,0.14625,0,50328,161.30769230769232,0.8333333333333334,0.5,0.5,0.0,2.6666666666666665,11,9,0.3333333333333333,5.0,2.5,0,0,0,2.095952023988006,3
38,2,2,2,2,2,4,1,3,3,7,2,2,7351,7,0,16,3,3,0,10,2,3,1,0,0,0,0.125,0.125,0.7,1.0,1.2,0.105,1,88212,188.48717948717947,0.09090909090909091,0.0,0.0,0.0,3.0,12,9,0.2727272727272727,1.0,0.125,1,0,0,2.449516827724092,0
29,1,1,2,1,1,4,0,3,1,2,2,1,3180,0,0,13,3,3,3,4,3,3,3,2,0,2,0.12,0.12,0.7,1.2,0.9,0.09072,0,38160,106.0,0.6,0.5,0.5,0.0,3.0,12,9,0.2,3.0,3.0,0,0,0,3.1768231768231767,0
32,2,1,5,2,1,4,0,2,2,6,2,1,5878,3,0,12,3,1,1,12,2,3,7,1,2,5,0.12,0.12,0.7,1.0,0.9,0.0756,1,70536,178.12121212121212,0.5384615384615384,0.125,0.625,0.25,2.3333333333333335,10,6,0.15384615384615385,2.3333333333333335,1.75,0,0,0,2.9375312343828086,0
49,1,1,10,4,1,3,0,3,5,5,1,2,18665,9,1,11,3,4,0,22,4,3,3,2,1,2,0.12,0.1,1.3,1.2,1.2,0.22464,2,223980,373.3,0.13043478260869565,0.5,0.5,0.25,2.6666666666666665,11,9,0.21739130434782608,1.5,0.3,0,0,0,3.732253549290142,10
45,2,2,9,3,2,4,1,3,3,7,1,0,10761,4,1,12,3,3,1,18,2,3,5,4,0,2,0.125,0.125,1.3,1.0,1.0,0.1625,2,129132,233.93478260869566,0.2631578947368421,0.6666666666666666,0.3333333333333333,0.0,2.6666666666666665,11,9,0.15789473684210525,5.0,1.0,0,0,0,3.5858047317560815,9
37,2,1,10,2,1,4,1,4,1,6,4,2,4680,3,0,17,3,1,0,4,2,3,1,0,0,0,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,1,56160,123.15789473684211,0.2,0.0,0.0,0.0,3.0,12,12,0.2,1.0,0.25,1,0,0,4.675324675324675,0
29,2,2,10,3,3,3,1,2,2,7,3,2,5869,9,0,11,3,3,0,8,2,3,5,2,1,4,0.125,0.125,0.7,1.0,1.2,0.105,0,70428,195.63333333333333,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.16666666666666666,3.0,12,6,0.2222222222222222,2.5,0.5,0,0,0,2.9330334832583707,0
37,2,1,10,4,3,4,1,3,2,4,1,2,4213,1,0,15,3,2,0,10,4,1,10,3,0,8,0.12,0.1,0.7,1.0,1.2,0.1007999999999999,1,50556,110.86842105263158,0.9090909090909091,0.2727272727272727,0.7272727272727273,0.0,2.3333333333333335,8,9,0.18181818181818182,10.0,5.0,0,1,0,2.105447276361819,0
34,0,2,10,3,1,4,1,3,2,7,3,0,4001,1,1,14,3,3,1,15,3,3,15,14,0,7,0.125,0.125,1.3,0.9,1.0,0.14625,1,48012,114.31428571428572,0.9375,0.875,0.4375,0.0,3.3333333333333335,13,9,0.125,15.0,7.5,0,1,0,1.9995002498750625,10
30,1,1,1,2,3,3,0,3,2,2,4,2,4011,1,0,23,4,4,0,12,2,3,12,8,3,7,0.12,0.12,0.7,1.2,1.2,0.1209599999999999,0,48132,129.38709677419354,0.9230769230769231,0.6153846153846154,0.5384615384615384,0.23076923076923078,3.6666666666666665,14,12,0.15384615384615385,3.0,6.0,0,1,0,2.004497751124438,0
28,2,1,2,1,1,1,1,2,1,6,2,1,3201,0,0,17,3,1,0,6,2,1,5,3,0,4,0.12,0.12,0.7,1.0,0.9,0.0756,0,38412,110.37931034482759,0.7142857142857143,0.5,0.6666666666666666,0.0,1.3333333333333333,5,6,0.14285714285714285,5.0,5.0,0,0,0,3.197802197802198,0
35,2,1,4,2,4,3,1,3,1,2,4,0,1951,1,0,12,3,3,1,1,3,3,1,0,0,0,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,1,23412,54.19444444444444,0.5,0.0,0.0,0.0,3.3333333333333335,13,9,0.5,1.0,0.5,1,0,0,1.949050949050949,0
38,2,1,1,1,1,3,0,3,1,6,1,2,2619,3,0,17,3,4,0,8,3,2,0,0,0,0,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,1,31428,67.15384615384616,0.0,0.0,0.0,0.0,2.6666666666666665,10,9,0.1111111111111111,0.0,0.0,1,0,0,2.6163836163836165,0
38,1,1,3,4,4,3,1,3,1,6,3,1,2821,3,0,16,3,1,1,8,2,3,2,2,2,2,0.12,0.12,0.7,1.2,0.9,0.09072,1,33852,72.33333333333333,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,10,9,0.1111111111111111,0.6666666666666666,0.5,1,0,0,2.8181818181818183,0
29,1,2,24,3,5,3,1,4,1,8,1,2,1091,1,0,17,3,4,0,1,3,3,1,0,0,0,0.125,0.125,0.7,1.2,1.2,0.126,0,13092,36.36666666666667,0.5,0.0,0.0,0.0,2.6666666666666665,11,12,0.5,1.0,0.5,1,0,0,1.08991008991009,0
30,2,1,1,2,3,4,1,3,1,2,2,1,3748,1,0,13,3,3,0,12,6,2,12,8,1,7,0.12,0.12,0.7,1.0,0.9,0.0756,0,44976,120.90322580645162,0.9230769230769231,0.6153846153846154,0.5384615384615384,0.07692307692307693,3.0,11,9,0.07692307692307693,6.0,6.0,0,1,0,3.744255744255744,0
28,2,1,5,4,5,3,1,3,1,2,3,2,3441,1,1,13,3,3,0,2,3,2,2,2,2,2,0.12,0.12,1.3,1.0,1.2,0.1872,0,41292,118.65517241379311,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,11,9,0.3333333333333333,0.6666666666666666,1.0,1,0,0,3.4375624375624376,5
51,2,1,1,3,1,3,1,3,1,6,4,1,2723,1,0,11,3,2,0,1,0,2,1,0,0,0,0.12,0.12,0.7,1.0,0.9,0.0756,3,32676,52.36538461538461,0.5,0.0,0.0,0.0,3.0,11,9,0.5,1.0,0.5,1,0,0,2.7202797202797204,0
44,2,1,1,3,3,2,1,3,1,6,4,2,2436,6,1,12,3,3,0,6,2,3,4,3,1,2,0.12,0.12,1.3,1.0,1.2,0.1872,2,29232,54.13333333333333,0.5714285714285714,0.6,0.4,0.2,3.0,12,9,0.14285714285714285,2.0,0.5714285714285714,0,0,0,2.4335664335664338,1
29,2,1,3,1,3,2,1,3,1,2,1,2,4723,1,1,18,3,4,0,10,3,3,10,9,1,5,0.12,0.12,1.3,1.0,1.2,0.1872,0,56676,157.43333333333334,0.9090909090909091,0.8181818181818182,0.45454545454545453,0.09090909090909091,2.3333333333333335,10,9,0.09090909090909091,5.0,5.0,0,1,0,4.718281718281719,3
36,1,1,11,3,1,2,1,2,2,4,2,2,6499,1,0,13,3,3,0,6,3,3,6,5,0,3,0.12,0.1,0.7,1.2,1.2,0.1209599999999999,1,77988,175.64864864864865,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.0,2.3333333333333335,10,6,0.2857142857142857,6.0,3.0,0,0,0,3.2478760619690155,0
34,2,1,6,1,3,2,1,3,1,6,1,2,2960,2,0,11,3,3,0,8,2,3,4,2,1,3,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,1,35520,84.57142857142857,0.4444444444444444,0.4,0.6,0.2,2.0,9,9,0.1111111111111111,2.0,1.3333333333333333,0,0,0,2.957042957042957,0
29,1,1,20,1,3,4,1,3,1,2,4,1,3812,1,0,13,3,2,0,11,3,4,11,8,3,10,0.12,0.12,0.7,1.2,0.9,0.09072,0,45744,127.06666666666666,0.9166666666666666,0.6666666666666666,0.8333333333333334,0.25,3.3333333333333335,14,9,0.08333333333333333,2.75,5.5,0,1,0,3.808191808191808,0
56,2,1,8,3,1,3,0,3,1,6,1,0,4257,4,1,18,3,3,1,19,3,3,2,2,2,2,0.12,0.12,1.3,1.0,1.0,0.156,3,51084,74.6842105263158,0.1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,10,9,0.05,0.6666666666666666,0.4,1,0,0,4.252747252747253,8
41,2,2,9,1,1,3,1,3,3,7,3,0,8189,3,1,13,3,3,1,12,2,3,9,7,0,7,0.125,0.125,1.3,1.0,1.0,0.1625,2,98268,194.97619047619048,0.6923076923076923,0.7,0.7,0.0,3.0,12,9,0.23076923076923078,9.0,2.25,0,0,0,2.728757080973009,9
43,2,1,14,2,1,2,1,3,4,5,1,1,17159,6,0,24,4,3,1,22,3,3,4,1,1,0,0.12,0.1,0.7,1.0,0.9,0.0756,2,205908,389.97727272727275,0.17391304347826086,0.2,0.0,0.2,2.0,9,12,0.17391304347826086,2.0,0.5714285714285714,0,0,0,4.2886778305423645,0
36,2,2,3,3,3,1,0,2,3,7,4,1,7644,0,0,19,3,3,2,10,2,3,9,7,3,4,0.125,0.125,0.7,1.0,0.9,0.07875,1,91728,206.59459459459458,0.8181818181818182,0.7,0.4,0.3,2.6666666666666665,11,6,0.2727272727272727,2.25,9.0,0,0,0,2.547150949683439,0
53,2,1,6,3,1,4,1,3,2,2,4,2,2450,2,0,17,3,4,0,19,4,3,2,2,2,2,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,3,29400,45.370370370370374,0.1,0.6666666666666666,0.6666666666666666,0.6666666666666666,4.0,15,9,0.1,0.6666666666666666,0.6666666666666666,1,0,0,1.2243878060969515,0
35,2,1,23,4,3,3,0,3,1,2,1,1,4014,3,1,15,3,3,1,4,3,3,2,2,2,2,0.12,0.12,1.3,1.0,0.9,0.1404,1,48168,111.5,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,10,9,0.2,0.6666666666666666,0.5,1,0,0,4.00999000999001,23
29,2,1,8,1,3,2,1,2,2,4,4,1,5056,1,1,15,3,3,1,10,2,2,10,7,1,2,0.12,0.1,1.3,1.0,0.9,0.1404,0,60672,168.53333333333333,0.9090909090909091,0.6363636363636364,0.18181818181818182,0.09090909090909091,3.0,11,6,0.18181818181818182,5.0,5.0,0,1,0,2.526736631684158,8
43,2,2,25,3,3,3,1,2,3,7,4,0,10798,5,0,13,3,3,1,18,5,3,1,0,0,0,0.125,0.125,0.7,1.0,1.0,0.0875,2,129576,245.4090909090909,0.05263157894736842,0.0,0.0,0.0,3.3333333333333335,13,6,0.15789473684210525,1.0,0.16666666666666666,1,0,0,3.5981339553482172,0
36,2,2,1,4,1,2,0,3,2,7,3,2,6815,6,0,13,3,1,0,15,5,3,1,0,0,0,0.125,0.125,0.7,1.0,1.2,0.105,1,81780,184.1891891891892,0.0625,0.0,0.0,0.0,2.0,9,9,0.125,1.0,0.14285714285714285,1,0,0,3.4057971014492754,0
31,1,2,1,3,1,4,0,3,1,8,2,2,2302,1,1,11,3,1,0,3,2,4,3,2,2,2,0.125,0.125,1.3,1.2,1.2,0.2339999999999999,1,27624,71.9375,0.75,0.5,0.5,0.5,2.3333333333333335,11,9,0.25,1.0,1.5,0,0,0,2.2997002997002998,1
34,1,1,15,3,3,2,1,3,4,5,1,0,17007,7,0,14,3,4,2,16,3,2,14,8,6,9,0.12,0.1,0.7,1.2,1.0,0.1007999999999999,1,204084,485.9142857142857,0.8235294117647058,0.5333333333333333,0.6,0.4,2.3333333333333335,9,9,0.23529411764705882,2.0,1.75,0,1,1,4.250687328167958,0
42,2,1,4,2,5,3,1,3,5,3,4,1,19232,1,0,11,3,4,0,22,3,3,22,17,11,15,0.12,0.09,0.7,1.0,0.9,0.0756,2,230784,447.25581395348837,0.9565217391304348,0.7391304347826086,0.6521739130434783,0.4782608695652174,3.6666666666666665,14,9,0.21739130434782608,1.8333333333333333,11.0,0,1,1,3.845630873825235,0
56,2,1,4,4,5,4,0,3,5,3,1,0,19943,4,0,13,3,4,1,28,2,3,5,2,4,2,0.12,0.09,0.7,1.0,1.0,0.0839999999999999,3,239316,349.87719298245617,0.1724137931034483,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.0,12,9,0.1724137931034483,1.0,1.0,0,0,0,3.9878024395120977,0
35,1,2,18,5,1,2,1,3,3,7,1,1,9069,1,0,22,4,4,1,9,3,2,9,8,1,8,0.125,0.125,0.7,1.2,0.9,0.0945,1,108828,251.91666666666666,0.9,0.8,0.8,0.1,2.3333333333333335,9,12,0.3,4.5,4.5,0,0,0,3.0219926691102965,0
40,2,2,10,3,5,2,0,2,2,7,2,0,6852,7,0,12,3,2,1,7,2,4,5,1,1,3,0.125,0.125,0.7,1.0,1.0,0.0875,1,82224,167.1219512195122,0.625,0.16666666666666666,0.5,0.16666666666666666,2.0,10,6,0.25,2.5,0.625,0,0,0,3.424287856071964,0
40,1,1,11,3,5,4,0,3,2,2,3,1,6323,1,0,11,3,1,1,10,2,4,10,9,9,4,0.12,0.12,0.7,1.2,0.9,0.09072,1,75876,154.21951219512195,0.9090909090909091,0.8181818181818182,0.36363636363636365,0.8181818181818182,2.6666666666666665,12,9,0.18181818181818182,1.0,5.0,0,1,1,3.15992003998001,0
42,2,1,29,3,3,2,1,1,2,2,4,2,4272,4,0,19,3,1,0,16,3,3,1,0,0,0,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,2,51264,99.34883720930233,0.058823529411764705,0.0,0.0,0.0,2.3333333333333335,10,3,0.11764705882352941,1.0,0.2,1,0,0,2.1349325337331333,0
37,2,1,11,3,3,1,0,3,1,2,3,2,3629,4,0,18,3,1,0,8,6,3,3,2,0,2,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,1,43548,95.5,0.3333333333333333,0.5,0.5,0.0,1.6666666666666667,8,9,0.1111111111111111,3.0,0.6,0,0,0,3.6253746253746253,0
43,2,1,8,3,1,1,0,3,2,4,2,0,4765,4,0,21,4,3,1,4,2,4,1,0,0,0,0.12,0.1,0.7,1.0,1.0,0.0839999999999999,2,57180,108.29545454545455,0.2,0.0,0.0,0.0,2.0,10,12,0.4,1.0,0.2,1,0,0,2.3813093453273364,0
32,2,1,5,4,4,2,0,4,1,6,4,1,3312,3,0,17,3,4,2,6,3,3,3,2,0,2,0.12,0.12,0.7,1.0,0.9,0.0756,1,39744,100.36363636363636,0.42857142857142855,0.5,0.5,0.0,3.3333333333333335,13,12,0.14285714285714285,3.0,0.75,0,0,0,3.3086913086913086,0
51,1,1,8,4,1,1,1,1,3,4,4,2,10650,2,0,15,3,4,0,18,2,3,4,2,0,3,0.12,0.1,0.7,1.2,1.2,0.1209599999999999,3,127800,204.80769230769232,0.21052631578947367,0.4,0.6,0.0,3.0,12,3,0.15789473684210525,4.0,1.3333333333333333,0,0,0,3.5488170609796734,0
27,2,2,8,4,2,2,0,3,2,7,2,1,6214,1,0,18,3,1,1,8,3,3,8,7,0,7,0.125,0.125,0.7,1.0,0.9,0.07875,0,74568,221.92857142857142,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.0,1.6666666666666667,8,9,0.2222222222222222,8.0,4.0,0,0,0,3.105447276361819,0
32,2,1,7,2,1,4,1,3,2,2,3,1,4883,1,0,18,3,1,1,10,3,3,10,4,1,1,0.12,0.12,0.7,1.0,0.9,0.0756,1,58596,147.96969696969697,0.9090909090909091,0.36363636363636365,0.09090909090909091,0.09090909090909091,2.6666666666666665,11,9,0.18181818181818182,5.0,5.0,0,1,0,2.440279860069965,0
29,2,2,3,2,3,2,0,3,2,7,3,1,5561,1,0,14,3,1,1,6,5,2,6,0,1,2,0.125,0.125,0.7,1.0,0.9,0.07875,0,66732,185.36666666666667,0.8571428571428571,0.0,0.2857142857142857,0.14285714285714285,2.0,8,9,0.2857142857142857,3.0,3.0,0,0,0,2.7791104447776114,0
39,2,0,2,3,1,4,0,2,2,1,4,1,5204,8,0,11,3,3,2,13,2,3,5,4,0,4,0.073,0.073,0.7,1.0,0.9,0.0459899999999999,1,62448,130.1,0.35714285714285715,0.6666666666666666,0.6666666666666666,0.0,3.6666666666666665,14,6,0.14285714285714285,5.0,0.5555555555555556,0,0,0,2.6006996501749127,0
34,2,1,2,4,3,4,1,4,1,6,4,1,2932,0,1,14,3,1,3,6,3,3,5,0,1,2,0.12,0.12,1.3,1.0,0.9,0.1404,1,35184,83.77142857142857,0.7142857142857143,0.0,0.3333333333333333,0.16666666666666666,3.0,12,12,0.14285714285714285,2.5,5.0,0,0,0,2.929070929070929,2
37,2,1,10,3,3,2,0,3,1,6,2,1,3936,1,0,11,3,1,1,8,2,1,8,4,7,7,0.12,0.12,0.7,1.0,0.9,0.0756,1,47232,103.57894736842105,0.8888888888888888,0.4444444444444444,0.7777777777777778,0.7777777777777778,1.6666666666666667,6,9,0.1111111111111111,1.0,4.0,0,0,1,3.932067932067932,0
52,2,1,4,2,1,4,0,3,4,3,4,1,16555,2,0,13,3,4,0,31,2,1,5,2,1,4,0.12,0.09,0.7,1.0,0.9,0.0756,3,198660,312.35849056603774,0.15625,0.3333333333333333,0.6666666666666666,0.16666666666666666,4.0,13,9,0.125,2.5,1.6666666666666667,0,0,0,4.137715571107223,0
24,2,0,22,1,0,4,1,1,1,1,3,1,1555,1,0,11,3,3,1,1,2,3,1,0,0,0,0.073,0.073,0.7,1.0,0.9,0.0459899999999999,0,18660,62.2,0.5,0.0,0.0,0.0,3.3333333333333335,13,3,0.5,1.0,0.5,1,0,0,1.5534465534465534,0
54,2,1,19,4,3,4,0,3,2,4,1,0,5485,9,1,11,3,2,2,9,4,3,5,3,1,4,0.12,0.1,1.3,1.0,1.0,0.156,3,65820,99.72727272727273,0.5,0.5,0.6666666666666666,0.16666666666666666,2.3333333333333335,10,9,0.2,2.5,0.5,0,0,0,2.741129435282359,19
55,2,1,2,3,3,4,1,3,5,3,1,1,19859,5,1,13,3,4,1,24,2,3,5,2,1,4,0.12,0.09,1.3,1.0,0.9,0.1404,3,238308,354.625,0.2,0.3333333333333333,0.6666666666666666,0.16666666666666666,3.0,12,9,0.2,2.5,0.8333333333333334,0,0,0,3.971005798840232,2
38,1,1,10,1,3,3,1,3,1,6,3,1,2684,0,0,17,3,2,1,3,0,2,2,1,0,2,0.12,0.12,0.7,1.2,0.9,0.09072,1,32208,68.82051282051282,0.5,0.3333333333333333,0.6666666666666666,0.0,2.6666666666666665,10,9,0.25,2.0,2.0,1,0,0,2.681318681318681,0
40,2,1,12,3,1,2,0,3,2,0,1,0,4448,2,0,12,3,2,1,15,3,3,7,4,7,7,0.12,0.11,0.7,1.0,1.0,0.0839999999999999,1,53376,108.48780487804878,0.4375,0.5,0.875,0.875,1.6666666666666667,8,9,0.125,0.875,2.3333333333333335,0,0,1,2.2228885557221387,0
27,2,1,4,2,1,1,1,3,1,6,3,0,2517,1,0,11,3,2,3,5,2,3,5,3,0,3,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,0,30204,89.89285714285714,0.8333333333333334,0.5,0.5,0.0,2.0,9,9,0.16666666666666666,5.0,2.5,0,0,0,2.5144855144855143,0
41,2,1,14,3,1,1,1,3,1,6,3,0,2451,4,0,12,3,1,1,13,2,3,9,8,1,8,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,2,29412,58.357142857142854,0.6428571428571429,0.8,0.8,0.1,1.6666666666666667,8,9,0.07142857142857142,4.5,1.8,0,0,0,2.4485514485514486,0
36,2,1,12,5,3,4,0,2,3,4,4,2,8858,0,0,11,3,2,0,15,2,2,14,8,7,8,0.12,0.1,0.7,1.0,1.2,0.1007999999999999,1,106296,239.40540540540542,0.875,0.5333333333333333,0.5333333333333333,0.4666666666666667,3.3333333333333335,12,6,0.1875,1.75,14.0,0,1,1,2.951682772409197,0
26,2,0,20,2,3,4,0,3,1,1,2,1,2148,0,1,11,3,3,0,6,3,3,5,1,1,4,0.073,0.073,1.3,1.0,0.9,0.08541,0,25776,79.55555555555556,0.7142857142857143,0.16666666666666666,0.6666666666666666,0.16666666666666666,3.0,12,9,0.14285714285714285,2.5,5.0,0,0,0,2.145854145854146,20
42,2,1,18,4,1,4,1,3,2,6,1,0,5410,6,1,17,3,3,1,9,3,2,4,3,1,2,0.12,0.12,1.3,1.0,1.0,0.156,2,64920,125.81395348837209,0.4,0.6,0.4,0.2,2.6666666666666665,10,9,0.2,2.0,0.5714285714285714,0,0,0,2.703648175912044,18
28,2,1,3,3,3,4,0,3,3,4,2,0,7655,0,0,17,3,2,3,10,3,2,9,7,1,7,0.12,0.1,0.7,1.0,1.0,0.0839999999999999,0,91860,263.9655172413793,0.8181818181818182,0.7,0.7,0.1,2.6666666666666665,10,9,0.2727272727272727,4.5,9.0,0,0,0,2.550816394535155,0
43,2,2,4,4,2,4,0,2,3,7,4,2,10231,3,0,14,3,4,0,23,3,4,21,7,15,17,0.125,0.125,0.7,1.0,1.2,0.105,2,122772,232.52272727272728,0.875,0.3181818181818182,0.7727272727272727,0.6818181818181818,4.0,16,6,0.125,1.3125,5.25,0,1,1,3.409196934355215,0
54,2,1,8,4,1,3,0,3,2,2,3,2,3780,7,0,11,3,3,0,19,3,3,1,0,0,0,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,3,45360,68.72727272727273,0.05,0.0,0.0,0.0,3.0,12,9,0.1,1.0,0.125,1,0,0,1.8890554722638682,0
39,2,1,1,3,3,3,1,4,3,0,4,0,9613,0,0,17,3,1,3,19,5,2,18,10,3,7,0.12,0.11,0.7,1.0,1.0,0.0839999999999999,1,115356,240.325,0.9,0.5263157894736842,0.3684210526315789,0.15789473684210525,2.6666666666666665,10,12,0.15,4.5,18.0,0,1,0,3.20326557814062,0
44,2,1,20,3,1,4,1,3,1,6,2,2,3420,1,0,13,3,3,0,6,3,2,5,2,1,3,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,2,41040,76.0,0.7142857142857143,0.3333333333333333,0.5,0.16666666666666666,3.0,11,9,0.14285714285714285,2.5,2.5,0,0,0,3.416583416583417,0
54,2,1,7,4,3,4,0,3,2,6,4,1,6854,4,0,15,3,2,1,14,2,2,7,1,1,7,0.12,0.12,0.7,1.0,0.9,0.0756,3,82248,124.61818181818182,0.4666666666666667,0.125,0.875,0.125,3.3333333333333335,12,9,0.13333333333333333,3.5,1.4,0,0,0,3.425287356321839,0
30,2,1,6,3,5,1,0,2,2,2,4,1,4627,0,0,12,3,1,1,10,6,3,9,2,6,7,0.12,0.12,0.7,1.0,0.9,0.0756,0,55524,149.25806451612902,0.8181818181818182,0.2,0.7,0.6,2.0,9,6,0.18181818181818182,1.2857142857142858,9.0,0,0,1,2.312343828085957,0
22,2,1,15,3,3,2,0,3,1,2,4,2,2871,1,0,15,3,3,0,1,5,3,0,0,0,0,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,0,34452,124.82608695652173,0.0,0.0,0.0,0.0,3.0,12,9,0.5,0.0,0.0,1,0,0,2.868131868131868,0
30,2,1,17,4,3,2,0,3,3,3,1,1,11916,1,1,23,4,4,2,9,2,3,9,1,0,8,0.12,0.09,1.3,1.0,0.9,0.1404,0,142992,384.38709677419354,0.9,0.1,0.8,0.0,2.3333333333333335,10,12,0.3,9.0,4.5,0,0,0,3.970676441186271,17
27,2,1,9,3,3,4,0,3,1,6,2,2,2279,1,0,16,3,4,0,7,2,2,7,7,0,3,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,0,27348,81.39285714285714,0.875,0.875,0.375,0.0,3.3333333333333335,12,9,0.125,7.0,3.5,0,0,0,2.276723276723277,0
53,2,1,5,3,4,3,0,3,5,3,3,0,19094,4,0,11,3,4,1,26,3,2,14,13,4,8,0.12,0.09,0.7,1.0,1.0,0.0839999999999999,3,229128,353.5925925925926,0.5185185185185185,0.8666666666666667,0.5333333333333333,0.26666666666666666,3.3333333333333335,12,9,0.18518518518518517,2.8,2.8,0,1,0,3.8180363927214556,0
21,2,1,18,1,4,4,0,3,1,6,4,2,2693,1,0,19,3,1,0,1,3,2,1,0,0,0,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,0,32316,122.4090909090909,0.5,0.0,0.0,0.0,3.0,11,9,0.5,1.0,0.5,1,0,0,2.6903096903096904,0
49,1,2,2,3,3,4,1,2,2,7,2,1,5390,2,0,14,3,4,0,17,3,2,9,6,0,8,0.125,0.125,0.7,1.2,0.9,0.0945,2,64680,107.8,0.5,0.6,0.8,0.0,3.3333333333333335,12,6,0.1111111111111111,9.0,3.0,0,0,0,2.6936531734132934,0
50,2,1,29,4,1,2,1,2,4,3,3,1,17046,0,0,15,3,2,1,28,2,3,27,10,15,7,0.12,0.09,0.7,1.0,0.9,0.0756,2,204552,334.2352941176471,0.9310344827586207,0.35714285714285715,0.25,0.5357142857142857,2.3333333333333335,10,6,0.13793103448275862,1.6875,27.0,0,1,1,4.260434891277181,0
42,2,1,24,3,3,4,1,3,3,4,1,1,7406,1,1,21,4,4,1,10,5,2,10,9,5,8,0.12,0.1,1.3,1.0,0.9,0.1404,2,88872,172.2325581395349,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.45454545454545453,3.0,11,12,0.2727272727272727,1.6666666666666667,5.0,0,1,1,2.4678440519826723,24
31,1,2,1,4,1,2,0,1,1,8,3,2,1359,1,0,12,3,2,0,1,3,3,1,0,0,0,0.125,0.125,0.7,1.2,1.2,0.126,1,16308,42.46875,0.5,0.0,0.0,0.0,2.3333333333333335,10,3,0.5,1.0,0.5,1,0,0,1.3576423576423577,0
